case,comment,likes_raw,likes,date_iso,hash_id,comment_norm,comment_length,emojis_list,hashtags_list,days_old,language,is_brazilian,comment_anon,theme_C1,theme_C2,theme_C3,theme_C4,theme_C5,theme_NA,theme_conf,character,char_conf,tone,tone_conf,needs_human_review,coder_agreement,reviewer_used,kappa_reviewer_a,kappa_reviewer_b,rule_id,theme_C1_a,theme_C2_a,theme_C3_a,theme_C4_a,theme_C5_a,theme_NA_a,character_a,tone_a,confidence_a,theme_C1_b,theme_C2_b,theme_C3_b,theme_C4_b,theme_C5_b,theme_NA_b,character_b,tone_b,confidence_b,classification_source,theme_C1_human,theme_C2_human,theme_C3_human,theme_C4_human,theme_C5_human,theme_NA_human,character_human,tone_human,human_notes,reviewed_by,reviewed_at,human_reviewed
CR7,💔🖤,0,0,2023-01-02 05:20:13+00:00,CR7_0074,💔🖤,2,"['💔', '🖤']",[],4,,False,💔🖤,True,False,False,False,False,False,0.92,Afetivo,0.9,Negativo,0.85,False,True,False,,,,True,False,False,False,False,False,Afetivo,Negativo,0.92,True,False,False,False,False,False,Afetivo,Negativo,0.92,llm_agreed,,,,,,,,,,,,False
CR7,Melhor do Portugal para o melhor do Brasil ❤️,0,0,2023-01-02 14:04:22+00:00,CR7_0195,melhor do portugal para o melhor do brasil ❤️,45,['❤️'],[],4,pt,True,Melhor do Portugal para o melhor do Brasil ❤️,True,False,False,False,True,False,0.85,Afetivo,0.92,Positivo,0.92,False,True,False,,,,True,False,False,False,True,False,Afetivo,Positivo,0.85,True,False,False,False,True,False,Afetivo,Positivo,0.85,llm_agreed,,,,,,,,,,,,False
CR7,❤️❤️,0,0,2023-01-03 10:31:34+00:00,CR7_0533,❤️❤️,4,['❤️'],[],5,,False,❤️❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_heart_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,😭😭😭,0,0,2023-02-06 01:53:49+00:00,CR7_1707,😭😭😭,3,['😭'],[],39,,False,😭😭😭,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,Both amazing,1 Me gusta,1,2024-04-27 12:38:58+00:00,CR7_2116,both amazing,12,[],[],485,en,False,Both amazing,True,False,False,True,False,False,0.8,Afetivo,0.85,Positivo,0.9,False,True,False,,,,True,False,False,True,False,False,Afetivo,Positivo,0.8,True,False,False,True,False,False,Afetivo,Positivo,0.8,llm_agreed,,,,,,,,,,,,False
CR7,មក,0,0,2023-01-14 08:37:18+00:00,CR7_1450,មក,2,[],[],16,,False,មក,False,False,False,False,False,True,0.72,Cognitivo,0.7,Neutro,0.7,False,True,False,,,,False,False,False,False,False,True,Cognitivo,Neutro,0.72,False,False,False,False,False,True,Afetivo,Neutro,0.0,llm_agreed,,,,,,,,,,,,False
CR7,👏👏👏,0,0,2023-01-06 23:28:36+00:00,CR7_1128,👏👏👏,3,['👏'],[],8,,False,👏👏👏,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_clap_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,RIP King,0,0,2023-01-03 01:53:32+00:00,CR7_0446,rip king,8,[],[],5,,False,RIP King,True,False,False,False,False,False,0.85,Afetivo,0.92,Positivo,0.85,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.85,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
CR7,Ць,1 Me gusta,1,2023-01-30 05:44:26+00:00,CR7_1645,ць,2,[],[],32,,False,Ць,True,False,False,False,False,False,0.7,Cognitivo,0.6,Neutro,0.6,False,True,False,,,,True,False,False,False,False,False,Cognitivo,Neutro,0.7,True,False,False,False,False,False,Afetivo,Positivo,0.85,llm_agreed,,,,,,,,,,,,False
CR7,lindos,0,0,2023-01-02 03:47:42+00:00,CR7_0057,lindos,6,[],[],4,,False,lindos,True,False,False,False,False,False,0.82,Afetivo,0.85,Positivo,0.88,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.82,True,False,False,False,False,False,Afetivo,Positivo,0.8,llm_agreed,,,,,,,,,,,,False
CR7,👏❤️,0,0,2023-01-02 23:34:28+00:00,CR7_0408,👏❤️,3,"['👏', '❤️']",[],4,,False,👏❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,❤️,0,0,2023-04-01 10:34:13+00:00,CR7_1898,❤️,2,['❤️'],[],93,,False,❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_heart_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,نن,1 Me gusta,1,2023-01-04 11:49:21+00:00,CR7_0835,نن,2,[],[],6,,False,نن,True,False,False,False,False,False,0.75,Afetivo,0.7,Positivo,0.7,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.75,True,False,False,False,False,False,Cognitivo,Neutro,0.8,llm_agreed,,,,,,,,,,,,False
CR7,Both Legends in one frame ❤️,3 Me gusta,3,2024-06-17 09:06:00+00:00,CR7_2158,both legends in one frame ❤️,28,['❤️'],[],536,en,False,Both Legends in one frame ❤️,True,False,False,True,False,False,0.94,Afetivo,0.93,Positivo,0.95,False,False,True,0.5454545454545454,1.0,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,True,False,False,Afetivo,Positivo,0.92,llm_reviewer,,,,,,,,,,,,False
CR7,😢😕,0,0,2023-04-01 06:12:00+00:00,CR7_1897,😢😕,2,"['😕', '😢']",[],93,,False,😢😕,True,False,False,False,False,False,0.85,Afetivo,0.85,Negativo,0.85,False,True,False,,,,True,False,False,False,False,False,Afetivo,Negativo,0.85,True,False,False,False,False,False,Afetivo,Negativo,0.82,llm_agreed,,,,,,,,,,,,False
CR7,💔💔,0,0,2023-01-17 14:37:07+00:00,CR7_1513,💔💔,2,['💔'],[],19,,False,💔💔,True,False,False,False,False,False,0.92,Afetivo,0.95,Negativo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Negativo,0.92,True,False,False,False,False,False,Afetivo,Negativo,0.85,llm_agreed,,,,,,,,,,,,False
CR7,👏👏👏👏👏👏❤️,0,0,2023-01-07 16:09:47+00:00,CR7_1175,👏👏👏👏👏👏❤️,8,"['👏', '❤️']",[],9,,False,👏👏👏👏👏👏❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,🏆🇧🇷🐏💔👑pele,0,0,2023-01-14 15:13:04+00:00,CR7_1462,🏆🇧🇷🐏💔👑pele,10,"['💔', '🇧🇷', '👑', '🏆', '🐏']",[],16,ca,True,🏆🇧🇷🐏💔👑pele,True,False,False,True,False,False,0.82,Afetivo,0.92,Positivo,0.78,True,False,True,0.16666666666666663,0.5454545454545454,,True,False,False,False,True,False,Afetivo,Positivo,0.85,True,False,False,False,False,False,Afetivo,Negativo,0.92,llm_reviewer,,,,,,,,,,,,False
CR7,🙌 no,0,0,2023-01-04 20:05:21+00:00,CR7_0904,🙌 no,4,['🙌'],[],6,,False,🙌 no,True,False,False,False,False,False,0.75,Afetivo,0.85,Positivo,0.8,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.75,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
CR7,❤️❤️❤️❤️❤️❤️❤️,1 Me gusta,1,2025-03-21 00:06:47+00:00,CR7_2359,❤️❤️❤️❤️❤️❤️❤️,14,['❤️'],[],813,,False,❤️❤️❤️❤️❤️❤️❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_heart_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,Pelé amigo de Cristiano Ronaldo des cance e passe Pelé,0,0,2023-01-26 17:25:21+00:00,CR7_1617,pelé amigo de cristiano ronaldo des cance e passe pelé,54,[],[],28,pt,True,Pelé amigo de Cristiano Ronaldo des cance e passe Pelé,True,False,False,True,False,False,0.88,Afetivo,0.9,Positivo,0.88,True,False,True,0.6153846153846154,0.16666666666666663,,True,False,False,True,True,False,Cognitivo,Neutro,0.78,True,False,False,False,True,False,Afetivo,Positivo,0.88,llm_reviewer,,,,,,,,,,,,False
CR7,👏👏👏👏,0,0,2023-01-03 18:28:18+00:00,CR7_0669,👏👏👏👏,4,['👏'],[],5,,True,👏👏👏👏,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_clap_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,🙌🙌🙌🙌🙌🙌,2 Me gusta,2,2023-01-03 23:58:46+00:00,CR7_0762,🙌🙌🙌🙌🙌🙌,6,['🙌'],[],5,,False,🙌🙌🙌🙌🙌🙌,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,😢,2 Me gusta,2,2024-06-06 14:34:36+00:00,CR7_2150,😢,1,['😢'],[],525,,False,😢,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,❤️🔥❤️🔥,0,0,2023-02-10 19:27:27+00:00,CR7_1721,❤️🔥❤️🔥,6,"['🔥', '❤️']",[],43,,False,❤️🔥❤️🔥,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,👏👏😢😮,0,0,2023-01-08 06:05:55+00:00,CR7_1223,👏👏😢😮,4,"['👏', '😮', '😢']",[],10,,False,👏👏😢😮,True,False,False,False,False,False,0.9,Afetivo,0.9,Positivo,0.8,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.9,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
CR7,RIP LEGEND 👏🏾🙏🏾🙏🏾⚘,0,0,2023-01-05 11:19:33+00:00,CR7_0974,rip legend 👏🏾🙏🏾🙏🏾⚘,18,"['🙏🏾', '👏🏾']",[],7,nl,False,RIP LEGEND 👏🏾🙏🏾🙏🏾⚘,True,False,False,False,False,False,0.85,Afetivo,0.9,Positivo,0.9,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.85,True,False,False,False,False,False,Afetivo,Positivo,0.9,llm_agreed,,,,,,,,,,,,False
CR7,😢😢👏❤️,0,0,2023-01-21 01:08:25+00:00,CR7_1561,😢😢👏❤️,5,"['👏', '❤️', '😢']",[],23,,False,😢😢👏❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,عشقا❤️🔥,2 Me gusta,2,2025-10-26 14:49:11+00:00,CR7_2522,عشقا❤️🔥,7,"['🔥', '❤️']",[],1032,,False,عشقا❤️🔥,True,False,False,False,False,False,0.8,Afetivo,0.88,Positivo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.8,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
CR7,👏👏👏👏👏😍,3 Me gusta,3,2024-06-16 01:49:14+00:00,CR7_2157,👏👏👏👏👏😍,6,"['😍', '👏']",[],535,,False,👏👏👏👏👏😍,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,2 0f the best players together,0,0,2023-02-19 21:53:37+00:00,CR7_1773,2 0f the best players together,30,[],[],52,en,False,2 0f the best players together,True,False,False,False,False,False,0.85,Afetivo,0.85,Positivo,0.85,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.85,True,False,False,False,False,False,Afetivo,Positivo,0.75,llm_agreed,,,,,,,,,,,,False
CR7,👏👏👏👏👏👏👏👏👏👏👏,0,0,2023-01-06 05:38:57+00:00,CR7_1048,👏👏👏👏👏👏👏👏👏👏👏,11,['👏'],[],8,,False,👏👏👏👏👏👏👏👏👏👏👏,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_clap_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,Rip pelé,0,0,2023-01-19 19:27:42+00:00,CR7_1539,rip pelé,8,[],[],21,,True,Rip pelé,True,False,False,False,False,False,0.9,Afetivo,0.9,Negativo,0.9,False,False,True,1.0,0.5454545454545454,,True,False,False,False,False,False,Afetivo,Negativo,0.88,True,False,False,False,True,False,Afetivo,Positivo,0.82,llm_reviewer,,,,,,,,,,,,False
CR7,❤️❤️❤️❤️,0,0,2023-01-02 16:09:38+00:00,CR7_0247,❤️❤️❤️❤️,8,['❤️'],[],4,,False,❤️❤️❤️❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_heart_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,خدا رحمتش کنه روحش شاد😢💔,0,0,2023-01-02 05:04:56+00:00,CR7_0071,خدا رحمتش کنه روحش شاد😢💔,24,"['💔', '😢']",[],4,fa,False,خدا رحمتش کنه روحش شاد😢💔,True,False,False,False,False,False,0.85,Afetivo,0.95,Negativo,0.85,False,True,False,,,,True,False,False,False,False,False,Afetivo,Negativo,0.85,True,False,False,False,False,False,Afetivo,Positivo,0.85,llm_agreed,,,,,,,,,,,,False
CR7,❤️,0,0,2023-01-02 18:43:34+00:00,CR7_0299,❤️,2,['❤️'],[],4,,False,❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_heart_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,What a great day ever,0,0,2023-01-17 11:17:23+00:00,CR7_1509,what a great day ever,21,[],[],19,en,False,What a great day ever,True,False,False,False,False,False,0.85,Afetivo,0.8,Positivo,0.85,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.85,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
CR7,The best of the best in a pic,0,0,2023-01-02 15:44:17+00:00,CR7_0240,the best of the best in a pic,29,[],[],4,en,False,The best of the best in a pic,True,False,False,False,False,False,0.85,Afetivo,0.92,Positivo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.85,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
CR7,🙏🏻😢💙,2 Me gusta,2,2023-01-04 00:32:09+00:00,CR7_0768,🙏🏻😢💙,4,"['🙏🏻', '💙', '😢']",[],6,,False,🙏🏻😢💙,True,False,False,False,False,False,0.85,Afetivo,0.85,Neutro,0.75,False,True,False,,,,True,False,False,False,False,False,Afetivo,Neutro,0.85,True,False,False,False,False,False,Afetivo,Neutro,0.85,llm_agreed,,,,,,,,,,,,False
CR7,👏,0,0,2024-11-28 02:43:42+00:00,CR7_2283,👏,1,['👏'],[],700,,False,👏,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_clap_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,🖤🖤🖤rip pele,0,0,2023-01-02 14:00:24+00:00,CR7_0189,🖤🖤🖤rip pele,11,['🖤'],[],4,ca,True,🖤🖤🖤rip pele,True,False,False,False,False,False,0.85,Afetivo,0.85,Negativo,0.8,False,True,False,,,,True,False,False,False,False,False,Afetivo,Negativo,0.85,True,False,False,False,False,False,Afetivo,Negativo,0.92,llm_agreed,,,,,,,,,,,,False
CR7,😢,0,0,2023-01-02 17:42:33+00:00,CR7_0283,😢,1,['😢'],[],4,,False,😢,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,A mãe dele não sabe que ele morreu ela tem Sen anos eu sou 🇧🇷🇧🇷🇧🇷 Brasileira,4 Me gusta,4,2023-01-22 11:52:08+00:00,CR7_1577,a mãe dele não sabe que ele morreu ela tem sen anos eu sou 🇧🇷🇧🇷🇧🇷 brasileira,76,['🇧🇷'],[],24,pt,True,A mãe dele não sabe que ele morreu ela tem Sen anos eu sou 🇧🇷🇧🇷🇧🇷 Brasileira,True,False,False,False,True,False,0.82,Afetivo,0.8,Positivo,0.8,False,True,False,,,,True,False,False,False,True,False,Afetivo,Positivo,0.82,True,False,False,False,True,False,Afetivo,Neutro,0.85,llm_agreed,,,,,,,,,,,,False
CR7,🙌🙌🙌,3 Me gusta,3,2023-01-03 22:24:08+00:00,CR7_0737,🙌🙌🙌,3,['🙌'],[],5,,False,🙌🙌🙌,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_combo_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,❤️❤️❤️,0,0,2023-03-06 12:54:56+00:00,CR7_1826,❤️❤️❤️,6,['❤️'],[],67,,False,❤️❤️❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_heart_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,Siuuuu😢,0,0,2023-03-04 12:19:55+00:00,CR7_1815,siuuuu😢,7,['😢'],[],65,,False,Siuuuu😢,True,False,False,True,False,False,0.86,Afetivo,0.9,Positivo,0.72,True,False,True,0.5454545454545454,0.5454545454545454,,False,False,False,True,False,False,Afetivo,Positivo,0.82,True,False,False,False,False,False,Afetivo,Negativo,0.8,llm_reviewer,,,,,,,,,,,,False
CR7,❤️,0,0,2023-01-03 10:05:01+00:00,CR7_0528,❤️,2,['❤️'],[],5,,False,❤️,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,False,True,False,,,affect_heart_foreign,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
CR7,👏 que lindo msj R7❤️👏,0,0,2023-01-03 19:22:20+00:00,CR7_0680,👏 que lindo msj r7❤️👏,21,"['👏', '❤️']",[],5,es,False,👏 que lindo msj R7❤️👏,False,False,False,True,False,False,0.8,Afetivo,0.85,Positivo,0.85,False,True,False,,,,False,False,False,True,False,False,Afetivo,Positivo,0.8,False,False,False,True,False,False,Afetivo,Positivo,0.85,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,Já ganhou tam tam tam 🏆,2 Me gusta,2,2025-01-25 17:51:22+00:00,FERNANDA_TORRES_0097,já ganhou tam tam tam 🏆,23,['🏆'],[],68,pt,True,Já ganhou tam tam tam 🏆,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.9,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,The champion 🇧🇷🏆❤️,1 Me gusta,1,2025-02-05 18:17:25+00:00,FERNANDA_TORRES_2413,the champion 🇧🇷🏆❤️,18,"['🇧🇷', '🏆', '❤️']",[],79,en,True,The champion 🇧🇷🏆❤️,True,False,False,False,False,False,0.94,Afetivo,0.94,Positivo,0.93,False,False,True,0.5454545454545454,1.0,,True,False,False,False,True,False,Afetivo,Positivo,0.8,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷🇧🇷🇧🇷,1 Me gusta,1,2025-02-15 06:05:43+00:00,FERNANDA_TORRES_3238,🇧🇷🇧🇷🇧🇷,6,['🇧🇷'],[],89,,True,🇧🇷🇧🇷🇧🇷,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_only_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷😍👏,1 Me gusta,1,2025-01-28 18:16:23+00:00,FERNANDA_TORRES_0866,🇧🇷😍👏,4,"['🇧🇷', '👏', '😍']",[],71,,True,🇧🇷😍👏,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,"congaratulations Fer,",0,0,2025-03-02 23:25:01+00:00,FERNANDA_TORRES_4005,"congaratulations fer,",21,[],[],104,en,False,"congaratulations Fer,",True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.82,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,Ainda estamos engajando! 🇧🇷🇧🇷🇧🇷,5 Me gusta,5,2025-10-04 11:18:37+00:00,FERNANDA_TORRES_5396,ainda estamos engajando! 🇧🇷🇧🇷🇧🇷,31,['🇧🇷'],[],320,es,True,Ainda estamos engajando! 🇧🇷🇧🇷🇧🇷,True,False,False,False,False,False,0.9,Afetivo,0.9,Positivo,0.9,False,False,True,1.0,0.5454545454545454,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,True,False,Afetivo,Positivo,0.85,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,"""Já Ganhou! TAN TAN TAN Já ganhou! TAN TAN TAN",2 Me gusta,2,2025-02-03 09:33:11+00:00,FERNANDA_TORRES_2182,"""já ganhou! tan tan tan já ganhou! tan tan tan",46,[],[],77,id,False,"""Já Ganhou! TAN TAN TAN Já ganhou! TAN TAN TAN",True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.93,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.95,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️❤️❤️❤️❤️❤️,1 Me gusta,1,2025-02-14 20:19:01+00:00,FERNANDA_TORRES_2955,❤️❤️❤️❤️❤️❤️❤️❤️,16,['❤️'],[],88,,False,❤️❤️❤️❤️❤️❤️❤️❤️,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_heart_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,❤️👏🏆🇧🇷,1 Me gusta,1,2025-02-14 23:19:28+00:00,FERNANDA_TORRES_3033,❤️👏🏆🇧🇷,6,"['🏆', '🇧🇷', '👏', '❤️']",[],88,,True,❤️👏🏆🇧🇷,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,😍😍😍😍,1 Me gusta,1,2025-02-14 22:29:18+00:00,FERNANDA_TORRES_3017,😍😍😍😍,4,['😍'],[],88,,False,😍😍😍😍,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_combo_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🏆🏆🏆🏆🇧🇷🇧🇷,1 Me gusta,1,2025-01-27 13:29:39+00:00,FERNANDA_TORRES_0539,🏆🏆🏆🏆🇧🇷🇧🇷,8,"['🇧🇷', '🏆']",[],70,,True,🏆🏆🏆🏆🇧🇷🇧🇷,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,💙💙,2 Me gusta,2,2025-02-01 03:19:45+00:00,FERNANDA_TORRES_1769,💙💙,2,['💙'],[],75,,False,💙💙,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_combo_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,👏👏👏👏🏆🇧🇷😍,1 Me gusta,1,2025-02-15 01:37:20+00:00,FERNANDA_TORRES_3154,👏👏👏👏🏆🇧🇷😍,8,"['🏆', '🇧🇷', '👏', '😍']",[],89,,True,👏👏👏👏🏆🇧🇷😍,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Merecedora demais! ❤️,4 Me gusta,4,2025-01-31 12:57:41+00:00,FERNANDA_TORRES_1478,merecedora demais! ❤️,21,['❤️'],[],74,pt,True,Merecedora demais! ❤️,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️❤️❤️❤️,1 Me gusta,1,2025-02-15 01:56:59+00:00,FERNANDA_TORRES_3166,❤️❤️❤️❤️❤️❤️,12,['❤️'],[],89,,False,❤️❤️❤️❤️❤️❤️,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_heart_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷🏆,2 Me gusta,2,2025-02-06 21:25:51+00:00,FERNANDA_TORRES_2511,❤️❤️❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷🏆,17,"['🇧🇷', '🏆', '❤️']",[],80,,True,❤️❤️❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷🏆,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,👏🇧🇷,1 Me gusta,1,2025-02-15 02:34:09+00:00,FERNANDA_TORRES_3183,👏🇧🇷,3,"['🇧🇷', '👏']",[],89,,True,👏🇧🇷,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,!,4 Me gusta,4,2025-11-30 05:36:04+00:00,FERNANDA_TORRES_6508,!,1,[],[],377,,False,!,True,False,False,False,False,False,0.85,Afetivo,0.75,Positivo,0.75,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.85,True,False,False,False,False,False,Afetivo,Positivo,0.8,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷🇧🇷🇧🇷❤️❤️❤️,3 Me gusta,3,2025-10-04 20:45:24+00:00,FERNANDA_TORRES_5736,🇧🇷🇧🇷🇧🇷❤️❤️❤️,12,"['🇧🇷', '❤️']",[],320,,True,🇧🇷🇧🇷🇧🇷❤️❤️❤️,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
